accession	organism	kingdom	length	tm_helix_start_leq_90
Q00711	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	640	false
Q01062	Rattus norvegicus	Metazoa	928	false
Q8LB02	Arabidopsis thaliana	Plants	280	false
Q91VD9	Mus musculus	Metazoa	727	false
Q945M1	Arabidopsis thaliana	Plants	117	false
Q9CQ75	Mus musculus	Metazoa	99	false
B6VQ60	Caenorhabditis elegans	Metazoa	612	false
G5EFY7	Caenorhabditis elegans	Metazoa	295	false
P38890	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	526	false
P38989	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1170	false
Q03250	Arabidopsis thaliana	Plants	176	false
Q10B79	Oryza sativa subsp. japonica	Plants	320	false
Q9QZM0	Mus musculus	Metazoa	638	false
Q9VFS5	Drosophila melanogaster	Metazoa	980	false
G5EC86	Caenorhabditis elegans	Metazoa	407	false
Q7K2X8	Drosophila melanogaster	Metazoa	354	false
Q923K9	Rattus norvegicus	Metazoa	594	false
Q99KP6	Mus musculus	Metazoa	504	false
Q9VN60	Drosophila melanogaster	Metazoa	278	false
A2VCW5	Rattus norvegicus	Metazoa	479	true
B9FDE0	Oryza sativa subsp. japonica	Plants	494	false
F4JZW1	Arabidopsis thaliana	Plants	494	false
O54829	Mus musculus	Metazoa	469	false
O70239	Rattus norvegicus	Metazoa	827	false
O70507	Mus musculus	Metazoa	1201	false
O88457	Rattus norvegicus	Metazoa	1765	false
O88667	Mus musculus	Metazoa	308	false
O88705	Mus musculus	Metazoa	779	false
P0C5X8	Rattus norvegicus	Metazoa	450	true
P15684	Rattus norvegicus	Metazoa	965	true
P17659	Rattus norvegicus	Metazoa	530	false
P19024	Rattus norvegicus	Metazoa	602	false
P28572	Rattus norvegicus	Metazoa	638	true
P35524	Rattus norvegicus	Metazoa	994	false
P39688	Mus musculus	Metazoa	537	false
P40748	Rattus norvegicus	Metazoa	588	true
P47824	Rattus norvegicus	Metazoa	399	true
P51683	Mus musculus	Metazoa	373	true
P51912	Mus musculus	Metazoa	553	true
P52190	Rattus norvegicus	Metazoa	446	true
P56403	Rattus norvegicus	Metazoa	269	true
P63045	Rattus norvegicus	Metazoa	116	false
P97449	Mus musculus	Metazoa	966	true
P97577	Rattus norvegicus	Metazoa	393	false
P97813	Mus musculus	Metazoa	933	false
Q06496	Rattus norvegicus	Metazoa	637	false
Q0DJ33	Oryza sativa subsp. japonica	Plants	380	false
Q0WRY5	Arabidopsis thaliana	Plants	378	false
Q10PI9	Oryza sativa subsp. japonica	Plants	459	false
Q12300	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	763	false
Q17990	Caenorhabditis elegans	Metazoa	439	true
Q20024	Caenorhabditis elegans	Metazoa	306	false
Q21929	Caenorhabditis elegans	Metazoa	251	false
Q2MHE4	Arabidopsis thaliana	Plants	390	false
Q3U1J0	Mus musculus	Metazoa	479	true
Q3UHC2	Mus musculus	Metazoa	2014	false
Q40687	Oryza sativa subsp. japonica	Plants	380	false
Q60770	Mus musculus	Metazoa	592	false
Q61423	Mus musculus	Metazoa	654	false
Q61762	Mus musculus	Metazoa	602	false
Q62205	Mus musculus	Metazoa	1984	false
Q63344	Rattus norvegicus	Metazoa	489	true
Q6DYE8	Mus musculus	Metazoa	874	true
Q6I5Q6	Oryza sativa subsp. japonica	Plants	491	false
Q6P5F7	Mus musculus	Metazoa	524	true
Q708S3	Danio rerio	Metazoa	558	true
Q76JU9	Mus musculus	Metazoa	300	true
Q7PC88	Arabidopsis thaliana	Plants	1426	false
Q80WT4	Mus musculus	Metazoa	515	true
Q84TH5	Arabidopsis thaliana	Plants	662	false
Q84VQ3	Arabidopsis thaliana	Plants	439	false
Q8GZ52	Arabidopsis thaliana	Plants	1400	false
Q8RWZ6	Arabidopsis thaliana	Plants	616	true
Q8VEC4	Mus musculus	Metazoa	323	true
Q8W4J9	Arabidopsis thaliana	Plants	908	false
Q9C9Y6	Arabidopsis thaliana	Plants	140	false
Q9EQN9	Mus musculus	Metazoa	498	true
Q9FHD7	Arabidopsis thaliana	Plants	487	false
Q9FNH6	Arabidopsis thaliana	Plants	231	true
Q9JIL4	Mus musculus	Metazoa	519	false
Q9LFH0	Arabidopsis thaliana	Plants	1450	false
Q9M9E1	Arabidopsis thaliana	Plants	1423	false
Q9S752	Arabidopsis thaliana	Plants	388	false
Q9SLK6	Arabidopsis thaliana	Plants	1240	true
Q9SWW6	Arabidopsis thaliana	Plants	1026	false
Q9Z127	Mus musculus	Metazoa	512	true
Q9Z1A5	Rattus norvegicus	Metazoa	534	false
Q9Z2J0	Mus musculus	Metazoa	605	true
Q9ZUF4	Arabidopsis thaliana	Plants	462	false
D3ZAW2	Rattus norvegicus	Metazoa	406	true
P00429	Bos taurus	Metazoa	86	false
P07256	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	457	false
P19483	Bos taurus	Metazoa	553	false
P22315	Mus musculus	Metazoa	422	false
P27680	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	312	false
P27697	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	501	false
P32340	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	513	false
P43594	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	170	false
P51175	Mus musculus	Metazoa	477	false
P53318	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	479	false
Q02375	Bos taurus	Metazoa	175	false
Q91WD5	Mus musculus	Metazoa	463	false
Q94BV7	Arabidopsis thaliana	Plants	582	false
Q9CPP6	Mus musculus	Metazoa	116	false
Q9CXZ1	Mus musculus	Metazoa	175	false
Q9FJW4	Arabidopsis thaliana	Plants	154	false
Q06681	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1438	false
Q3MIE4	Rattus norvegicus	Metazoa	404	false
Q6K1E7	Mus musculus	Metazoa	370	false
D4AE59	Rattus norvegicus	Metazoa	436	false
O17695	Caenorhabditis elegans	Metazoa	461	false
P17917	Drosophila melanogaster	Metazoa	260	false
P34556	Caenorhabditis elegans	Metazoa	332	false
P46414	Mus musculus	Metazoa	197	false
Q08297	Mus musculus	Metazoa	339	false
Q3HNG7	Bos taurus	Metazoa	343	false
Q5Q0E6	Arabidopsis thaliana	Plants	473	false
Q61539	Mus musculus	Metazoa	433	false
Q8BG87	Mus musculus	Metazoa	1803	false
Q8T0D4	Drosophila melanogaster	Metazoa	299	false
Q9CPY3	Mus musculus	Metazoa	264	false
Q9D513	Mus musculus	Metazoa	470	false
Q9D5T7	Mus musculus	Metazoa	392	false
Q9VC61	Drosophila melanogaster	Metazoa	755	false
A2APX8	Mus musculus	Metazoa	2009	false
F1M386	Rattus norvegicus	Metazoa	1496	false
G5EBH1	Caenorhabditis elegans	Metazoa	1074	false
G5ECD6	Caenorhabditis elegans	Metazoa	1322	true
J3QMK6	Mus musculus	Metazoa	479	false
O08564	Rattus norvegicus	Metazoa	282	true
O35119	Rattus norvegicus	Metazoa	977	false
O70491	Mus musculus	Metazoa	670	true
O88943	Rattus norvegicus	Metazoa	852	false
P04919	Mus musculus	Metazoa	929	false
P15388	Mus musculus	Metazoa	511	false
P18489	Drosophila melanogaster	Metazoa	152	false
P20649	Arabidopsis thaliana	Plants	949	true
P21729	Mus musculus	Metazoa	384	true
P23348	Rattus norvegicus	Metazoa	1227	false
P26769	Rattus norvegicus	Metazoa	1090	true
P29355	Caenorhabditis elegans	Metazoa	228	false
P30557	Mus musculus	Metazoa	365	true
P35374	Mus musculus	Metazoa	363	true
P38925	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	575	true
P51830	Mus musculus	Metazoa	1353	false
P53049	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1477	false
P58295	Rattus norvegicus	Metazoa	799	false
Q10L01	Oryza sativa subsp. japonica	Plants	382	true
Q18593	Caenorhabditis elegans	Metazoa	329	true
Q20929	Caenorhabditis elegans	Metazoa	510	true
Q24322	Drosophila melanogaster	Metazoa	899	true
Q2THW7	Rattus norvegicus	Metazoa	715	true
Q38912	Arabidopsis thaliana	Plants	198	false
Q3T9M1	Mus musculus	Metazoa	494	false
Q3TH73	Mus musculus	Metazoa	532	true
Q4KL25	Mus musculus	Metazoa	219	true
Q504P2	Mus musculus	Metazoa	267	true
Q54XY4	Dictyostelium discoideum	Other	1582	false
Q5I0E9	Rattus norvegicus	Metazoa	566	true
Q5RJ80	Danio rerio	Metazoa	914	false
Q6A0D4	Mus musculus	Metazoa	554	false
Q6H1V1	Mus musculus	Metazoa	669	true
Q6UVM4	Rattus norvegicus	Metazoa	1142	true
Q6ZPR4	Mus musculus	Metazoa	1224	true
Q708S4	Danio rerio	Metazoa	539	true
Q708S6	Danio rerio	Metazoa	529	true
Q8BLA8	Mus musculus	Metazoa	1125	false
Q8BUX5	Mus musculus	Metazoa	455	true
Q8C8S3	Mus musculus	Metazoa	249	true
Q8CGK7	Mus musculus	Metazoa	381	false
Q8IS16	Dictyostelium discoideum	Other	604	false
Q8K2P7	Mus musculus	Metazoa	485	true
Q8K3P1	Mus musculus	Metazoa	485	true
Q8K415	Rattus norvegicus	Metazoa	481	true
Q8K4D3	Mus musculus	Metazoa	475	true
Q8L796	Arabidopsis thaliana	Plants	754	false
Q8R456	Rattus norvegicus	Metazoa	474	true
Q8R502	Mus musculus	Metazoa	803	true
Q8RX77	Arabidopsis thaliana	Plants	620	true
Q8VFT4	Mus musculus	Metazoa	313	true
Q8W4L3	Arabidopsis thaliana	Plants	489	false
Q91VH1	Mus musculus	Metazoa	375	false
Q925H0	Mus musculus	Metazoa	512	true
Q93V47	Arabidopsis thaliana	Plants	100	false
Q93YN1	Arabidopsis thaliana	Plants	390	false
Q94JQ6	Arabidopsis thaliana	Plants	1084	false
Q9D3A9	Mus musculus	Metazoa	450	true
Q9ES07	Mus musculus	Metazoa	729	true
Q9JIF3	Mus musculus	Metazoa	477	true
Q9JJK1	Rattus norvegicus	Metazoa	265	true
Q9JK45	Mus musculus	Metazoa	933	false
Q9JKA9	Rattus norvegicus	Metazoa	863	false
Q9LFP7	Arabidopsis thaliana	Plants	493	false
Q9LZF1	Arabidopsis thaliana	Plants	392	false
Q9SF86	Arabidopsis thaliana	Plants	418	false
Q9SRH7	Arabidopsis thaliana	Plants	490	false
Q9Z0D9	Mus musculus	Metazoa	354	true
Q9Z258	Rattus norvegicus	Metazoa	1239	false
A0A2P1GIW2	Catharanthus roseus	Plants	330	false
P02240	Lupinus luteus	Plants	154	false
Q6NUA1	Xenopus laevis	Metazoa	633	false
A0A061ACU2	Caenorhabditis elegans	Metazoa	2442	true
A1A5H8	Danio rerio	Metazoa	546	false
A3BF39	Oryza sativa subsp. japonica	Plants	1067	false
B1AWN6	Mus musculus	Metazoa	2006	false
D3K0R6	Bos taurus	Metazoa	1207	false
E1BF86	Bos taurus	Metazoa	512	true
E7FFT2	Danio rerio	Metazoa	916	false
F1QC45	Danio rerio	Metazoa	376	false
G5EBN9	Caenorhabditis elegans	Metazoa	600	true
G5EF48	Caenorhabditis elegans	Metazoa	350	true
O08590	Rattus norvegicus	Metazoa	763	true
O35240	Rattus norvegicus	Metazoa	533	true
O82587	Arabidopsis thaliana	Plants	285	true
O88420	Rattus norvegicus	Metazoa	1978	false
P15384	Rattus norvegicus	Metazoa	525	false
P16390	Mus musculus	Metazoa	528	false
P18762	Mus musculus	Metazoa	418	true
P26431	Rattus norvegicus	Metazoa	820	false
P28236	Mus musculus	Metazoa	440	true
P29414	Rattus norvegicus	Metazoa	416	true
P31643	Rattus norvegicus	Metazoa	621	true
P31647	Rattus norvegicus	Metazoa	627	true
P32851	Rattus norvegicus	Metazoa	288	false
P33535	Rattus norvegicus	Metazoa	398	true
P34226	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	696	false
P35561	Mus musculus	Metazoa	428	true
P39002	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	694	false
P42838	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	414	true
P47196	Rattus norvegicus	Metazoa	480	false
P49653	Rattus norvegicus	Metazoa	472	true
P49654	Rattus norvegicus	Metazoa	397	true
P51638	Rattus norvegicus	Metazoa	151	false
P51907	Rattus norvegicus	Metazoa	523	true
P53986	Mus musculus	Metazoa	493	true
P55926	Rattus norvegicus	Metazoa	526	true
P56564	Mus musculus	Metazoa	543	true
P63115	Mus musculus	Metazoa	530	true
P93758	Arabidopsis thaliana	Plants	274	false
P98197	Mus musculus	Metazoa	1187	true
Q02013	Mus musculus	Metazoa	269	true
Q06598	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	404	true
Q10R09	Oryza sativa subsp. japonica	Plants	310	false
Q38919	Arabidopsis thaliana	Plants	195	false
Q3KRC6	Rattus norvegicus	Metazoa	795	true
Q498T9	Rattus norvegicus	Metazoa	803	true
Q4LDG0	Mus musculus	Metazoa	689	true
Q4V8K1	Rattus norvegicus	Metazoa	470	false
Q5QF96	Bos taurus	Metazoa	384	true
Q5U308	Rattus norvegicus	Metazoa	858	true
Q60754	Mus musculus	Metazoa	518	true
Q61410	Mus musculus	Metazoa	762	false
Q672J9	Mus musculus	Metazoa	568	true
Q794F9	Rattus norvegicus	Metazoa	527	true
Q7M750	Mus musculus	Metazoa	143	true
Q7Z020	Drosophila melanogaster	Metazoa	1197	false
Q80YF9	Mus musculus	Metazoa	1305	false
Q84VQ1	Arabidopsis thaliana	Plants	283	false
Q8BGR2	Mus musculus	Metazoa	859	true
Q8C9E8	Mus musculus	Metazoa	313	true
Q8CBX0	Mus musculus	Metazoa	802	true
Q8CFE6	Mus musculus	Metazoa	504	true
Q8CJC7	Mus musculus	Metazoa	226	true
Q8VC04	Mus musculus	Metazoa	261	false
Q8VCM2	Mus musculus	Metazoa	349	false
Q9C6W5	Arabidopsis thaliana	Plants	648	false
Q9JIP0	Rattus norvegicus	Metazoa	723	false
Q9JIP4	Mus musculus	Metazoa	426	true
Q9JKA7	Rattus norvegicus	Metazoa	1198	false
Q9JL56	Mus musculus	Metazoa	331	true
Q9LSE1	Arabidopsis thaliana	Plants	432	false
Q9M8S2	Arabidopsis thaliana	Plants	558	false
Q9S7Z8	Arabidopsis thaliana	Plants	640	true
Q9VJN5	Drosophila melanogaster	Metazoa	470	false
Q9W0S9	Drosophila melanogaster	Metazoa	1773	false
Q9WTW8	Rattus norvegicus	Metazoa	647	false
Q9XEA1	Arabidopsis thaliana	Plants	772	true
Q9Z218	Mus musculus	Metazoa	804	true
P40471	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	297	false
Q9CRB9	Mus musculus	Metazoa	227	false
Q2TBE6	Mus musculus	Metazoa	479	false
Q9JKL5	Mus musculus	Metazoa	214	false
O17072	Caenorhabditis elegans	Metazoa	232	false
P15348	Drosophila melanogaster	Metazoa	1447	false
P38170	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	754	false
P62804	Rattus norvegicus	Metazoa	103	false
Q21209	Caenorhabditis elegans	Metazoa	702	false
Q4Z8K6	Drosophila melanogaster	Metazoa	962	false
Q9CQJ4	Mus musculus	Metazoa	336	false
Q9D995	Mus musculus	Metazoa	334	false
Q9V629	Drosophila melanogaster	Metazoa	384	false
Q9VK34	Drosophila melanogaster	Metazoa	823	false
Q9W148	Drosophila melanogaster	Metazoa	731	false
Q9JHL4	Rattus norvegicus	Metazoa	436	false
Q84JF5	Arabidopsis thaliana	Plants	483	false
P46062	Mus musculus	Metazoa	1037	false
P46822	Caenorhabditis elegans	Metazoa	540	false
P48999	Mus musculus	Metazoa	674	false
P53996	Mus musculus	Metazoa	178	false
Q500U8	Arabidopsis thaliana	Plants	326	false
Q9DBR0	Mus musculus	Metazoa	687	false
Q9LYE4	Arabidopsis thaliana	Plants	344	false
D3ZVU9	Rattus norvegicus	Metazoa	299	false
P32830	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	109	false
P38228	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	572	false
P10824	Rattus norvegicus	Metazoa	354	false
P25809	Rattus norvegicus	Metazoa	418	false
P46943	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	645	false
P53722	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	227	false
P99028	Mus musculus	Metazoa	89	false
Q01519	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	83	false
Q8BMP6	Mus musculus	Metazoa	525	false
Q9CZ13	Mus musculus	Metazoa	480	false
Q9D6J6	Mus musculus	Metazoa	248	false
Q9DCT2	Mus musculus	Metazoa	263	false
P19516	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	300	true
O13525	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	335	false
P00127	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	147	false
P00829	Bos taurus	Metazoa	528	false
P07257	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	368	false
P30275	Mus musculus	Metazoa	418	false
P32335	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	436	false
P41735	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	233	false
P47025	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	714	false
P53230	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	385	false
P53264	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	445	false
P97478	Mus musculus	Metazoa	217	false
Q8K3J1	Mus musculus	Metazoa	212	false
Q91YT0	Mus musculus	Metazoa	464	false
Q9CQY6	Mus musculus	Metazoa	136	false
Q9DB77	Mus musculus	Metazoa	453	false
Q9ZPX5	Arabidopsis thaliana	Plants	632	false
D3ZUA0	Rattus norvegicus	Metazoa	338	false
P00128	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	127	false
P04037	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	155	false
P0C089	Rattus norvegicus	Metazoa	193	false
P18886	Rattus norvegicus	Metazoa	658	false
P21801	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	266	false
P32344	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	111	false
P36130	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	643	false
P38323	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	520	false
P42844	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	174	false
P49017	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	307	false
P54861	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	757	false
Q8LBZ7	Arabidopsis thaliana	Plants	279	false
Q9DC70	Mus musculus	Metazoa	224	false
Q9JJG9	Mus musculus	Metazoa	693	false
Q9SKT7	Arabidopsis thaliana	Plants	582	false
P32944	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	819	false
Q0WVR4	Arabidopsis thaliana	Plants	345	false
Q9JLV5	Mus musculus	Metazoa	768	false
Q23243	Caenorhabditis elegans	Metazoa	845	false
A0A5E4M3Q4	Caenorhabditis elegans	Metazoa	554	false
A1L1K8	Rattus norvegicus	Metazoa	411	false
D2EAC2	Mus musculus	Metazoa	980	false
E9PVX6	Mus musculus	Metazoa	3177	false
F4KDN0	Arabidopsis thaliana	Plants	857	false
G5EEW6	Caenorhabditis elegans	Metazoa	427	false
O35144	Mus musculus	Metazoa	541	false
O35491	Mus musculus	Metazoa	499	false
O54825	Mus musculus	Metazoa	436	false
O64817	Arabidopsis thaliana	Plants	333	false
O70372	Mus musculus	Metazoa	1122	false
P25443	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	254	false
P32914	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	102	false
P39516	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	138	false
P40167	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	298	false
P40541	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1150	false
P41777	Rattus norvegicus	Metazoa	704	false
P48240	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	250	false
P51521	Drosophila melanogaster	Metazoa	1351	false
P60824	Mus musculus	Metazoa	172	false
P70281	Mus musculus	Metazoa	254	false
P70451	Mus musculus	Metazoa	823	false
P90916	Caenorhabditis elegans	Metazoa	417	false
Q03957	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	528	false
Q12277	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	265	false
Q12754	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1228	false
Q39172	Arabidopsis thaliana	Plants	345	false
Q41188	Arabidopsis thaliana	Plants	203	false
Q5YDB6	Arabidopsis thaliana	Plants	967	false
Q680Q4	Arabidopsis thaliana	Plants	884	false
Q6NME7	Arabidopsis thaliana	Plants	127	false
Q6Q4D0	Arabidopsis thaliana	Plants	1311	false
Q7K4V4	Drosophila melanogaster	Metazoa	244	false
Q8C5S7	Mus musculus	Metazoa	591	false
Q8CGB3	Mus musculus	Metazoa	1411	false
Q8L3X8	Arabidopsis thaliana	Plants	262	false
Q8R0S1	Mus musculus	Metazoa	413	false
Q920Q8	Mus musculus	Metazoa	642	false
Q940Z2	Arabidopsis thaliana	Plants	724	false
Q95RV2	Drosophila melanogaster	Metazoa	345	false
Q9CW03	Mus musculus	Metazoa	1217	false
Q9D708	Mus musculus	Metazoa	124	false
Q9FIE3	Arabidopsis thaliana	Plants	620	false
Q9FJW5	Arabidopsis thaliana	Plants	299	false
Q9FR37	Arabidopsis thaliana	Plants	425	false
Q9JIY2	Mus musculus	Metazoa	491	false
Q9VRP5	Drosophila melanogaster	Metazoa	1038	false
Q9ZVD0	Arabidopsis thaliana	Plants	720	false
P47999	Arabidopsis thaliana	Plants	392	false
P28321	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	313	false
Q9SE83	Arabidopsis thaliana	Plants	914	false
P46561	Caenorhabditis elegans	Metazoa	538	false
Q6PDS3	Mus musculus	Metazoa	724	false
P52296	Rattus norvegicus	Metazoa	875	false
P91276	Caenorhabditis elegans	Metazoa	531	false
Q00899	Mus musculus	Metazoa	414	false
Q5BJY9	Rattus norvegicus	Metazoa	423	false
Q99K23	Mus musculus	Metazoa	461	false
Q9FFB6	Arabidopsis thaliana	Plants	291	false
Q9QXJ1	Mus musculus	Metazoa	710	false
P36060	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	302	true
P67999	Rattus norvegicus	Metazoa	525	false
O70585	Mus musculus	Metazoa	659	false
O80983	Arabidopsis thaliana	Plants	717	false
P83006	Rattus norvegicus	Metazoa	390	false
Q05776	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	175	false
Q99LY9	Mus musculus	Metazoa	106	false
P62827	Mus musculus	Metazoa	216	false
Q3UHK6	Mus musculus	Metazoa	2771	false
Q8LDS4	Arabidopsis thaliana	Plants	319	false
Q8R326	Mus musculus	Metazoa	523	false
Q8RWR1	Arabidopsis thaliana	Plants	429	false
Q9LKG8	Arabidopsis thaliana	Plants	451	false
Q9SGZ8	Arabidopsis thaliana	Plants	162	false
Q9SXZ2	Arabidopsis thaliana	Plants	175	false
A7VJC2	Rattus norvegicus	Metazoa	353	false
F4HT77	Arabidopsis thaliana	Plants	363	false
O35914	Mus musculus	Metazoa	961	false
O35942	Mus musculus	Metazoa	443	false
O54781	Mus musculus	Metazoa	681	false
O55135	Mus musculus	Metazoa	245	false
O97593	Bos taurus	Metazoa	1233	false
P06367	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	137	false
P0DOV2	Mus musculus	Metazoa	619	false
P11101	Rattus norvegicus	Metazoa	114	false
P25359	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	394	false
P34341	Caenorhabditis elegans	Metazoa	821	false
P35194	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	2493	false
P35201	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	549	false
P35203	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	478	false
P36012	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	229	false
P38110	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	2787	false
P38236	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	366	false
P38766	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	723	false
P38861	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	518	false
P39706	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	426	false
P40089	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	93	false
P40340	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1379	false
